"country","sftgcode","year","nvc.start.1","wdi.pop","xxxcimr","wdi.gdpchg.s","wdi.cpi","bnn.yroff","elceleth.c","dispota4.c","cir.physint","wdi.popurb.mi","wdi.manuf.mi","wdi.servs.mi","wdi.sch2.mi","wdi.mobp100","ios.gattwto","ythbul4","bnk.unrest","bnk.strikes","nvc.dosregt","nvc.ongoing","civilwar","age","postcoldwar","ios.iccpr1","nld.any.1","pitfdem","fiw.cl","pol.durable","cou.tries5","ik1","ik2","ik3","ik4","ik5","ik6","ik7","ik8","ik9","ik10"
"Guinea-Bissau","GNB",2001,0,1301748,3.7461613852,2.68791353565159,81.0133571801026,1,0,0,6,37.482,4.82560114867428,38.4363225326919,40.6119178969421,0,1,0.1928853755,0,0,1,0,0,27,1,0,0,1,5,1,3,4,3,4,5,2,4,1,4,1,1
"Guinea-Bissau","GNB",2002,0,1330849,3.8325976231,1.4139852106275,83.6868966031071,2,0,0,5,38.318,7.24923885153043,36.6844554619185,15.3140525958084,0,1,0.1937984496,0,0,1,0,0,28,1,0,0,1,5,2,3,4,2,4,2,4,2,1,3,1,5
"Guinea-Bissau","GNB",2003,0,1360559,3.926096181,-2.22223818171718,80.7556914880525,0,0,0,4,39.162,6.57185254414155,58.9438659580805,32.4260020441863,0.09371148182475,1,0.1961977186,0,0,0,0,0,29,1,0,1,0,4,0,3,2,3,4,3,4,3,4,1,5,1
"Guinea-Bissau","GNB",2004,0,1390791,3.9795918367,-0.86462932993403,81.4690086888917,0,0,0,6,40.013,2.06151199231165,41.0748001666683,24.9850338082837,2.83658723704712,1,0.1983594333,0,0,0,0,0,30,1,0,1,0,4,1,2,3,5,5,5,1,4,5,3,3,3
"Guinea-Bissau","GNB",2005,0,1421515,4.0168413174,2.21895923832252,84.1812742972448,19,0,0,6,40.867,18.269315877109,27.8827338054095,32.41597,6.95208984780322,1,0.1988304094,0,0,1,0,0,31,1,0,0,1,4,0,1,5,2,2,3,4,4,4,2,2,1
"Guinea-Bissau","GNB",2006,0,1452659,4.2329317269,-1.40777823021984,85.826796961407,20,0,0,6,41.729,0.304541441046002,33.0281947579323,34.45722,10.8304839607919,1,0.2,0,0,0,0,0,32,1,0,0,1,4,1,1,1,2,1,5,3,5,3,3,5,2
"Guinea-Bissau","GNB",2007,0,1484337,4.2115971516,2.45740151061648,89.7897958602477,21,0,0,6,42.596,4.3126138539859,23.3763909963988,35.912890791707,19.9565866780926,1,0.1987359551,0,0,1,0,0,33,1,0,1,1,4,2,1,3,3,1,1,1,1,3,2,1,2
"Guinea-Bissau","GNB",2008,0,1516920,4.1947998349,1.79471446196885,99.1818741754195,22,0,0,5,43.468,10.2726682004354,44.524843054225,10.5418839013293,32.9718113018485,1,0.1987620358,0,0,0,0,0,34,1,0,1,1,4,3,2,5,1,5,2,4,2,3,4,4,4
"Guinea-Bissau","GNB",2009,0,1550905,4.2603499787,1.73089572187354,97.5439873472857,0,0,0,5,44.342,11.3535718845283,31.1746181023968,42.60352911664,36.1301949506901,1,0.2001347709,0,0,1,0,0,35,1,0,0,1,4,4,3,5,4,3,3,3,3,3,2,5,4
"Guinea-Bissau","GNB",2010,0,1586624,4.3270079435,1.86333035181632,100,1,0,0,6,45.221,16.6517166111065,51.8749821123436,39.5112472783315,42.6922194546408,1,0.199339934,0,0,0,0,0,36,1,0,0,1,4,5,4,1,5,2,2,1,3,2,5,2,1
"Guinea-Bissau","GNB",2011,0,1624228,4.3641723356,2.31062762036639,105.046102263202,2,0,0,6,46.081,-0.534328960283066,17.2106530604942,26.5554570429393,45.1065983347166,1,0.1832242713,0,0,5,0,0,37,1,0,0,1,4,6,5,1,1,1,5,3,1,3,4,2,2
"Guyana","GUY",1994,0,725839,1.2898623279,2.91947072431711,38.6145419882153,2,1,1,7,29.226,11.6034522964714,26.3488793650341,39.6324306777074,0.17235227095816,1,0.2159559835,0,0,0,0,0,28,1,1,0,1,2,2,0,3,4,3,3,2,1,1,5,3,1
"Guyana","GUY",1995,0,728136,1.3251263444,2.23300551754073,43.3295807994079,3,1,1,8,29.137,11.4044936987855,26.1244206193683,44.340655599191,0.170709867387411,1,0.2129120879,0,0,0,0,0,29,1,1,0,1,2,3,0,1,2,2,5,4,3,5,3,3,1
"Guyana","GUY",1996,0,730865,1.3421087621,2.80775118074274,46.4036897561304,4,1,1,6,29.048,10.3223997785139,27.3043348145551,36.9139182813819,0.164189008914095,1,0.2085048011,1,0,0,0,0,30,1,1,1,1,2,4,0,1,3,1,5,3,4,3,4,3,3
"Guyana","GUY",1997,0,734059,1.4393895767,2.49538542072566,48.0536522520013,0,1,1,6,28.959,11.4380906279262,30.815430980957,48.9530216391357,0.190720364439371,1,0.202739726,0,0,0,0,0,31,1,1,0,1,2,5,0,5,5,3,3,5,5,1,3,1,2
"Guyana","GUY",1998,0,737526,1.4793252724,-1.30712170861376,50.2576167537848,1,1,1,8,28.871,9.3963815790963,34.6066710775788,19.6448716461294,0.197145592155395,1,0.195890411,4,1,0,0,0,32,1,1,0,1,2,6,0,2,5,3,2,2,3,4,1,3,5
"Guyana","GUY",1999,0,741046,1.507139567,1.72333426695985,54.0461461691494,0,1,1,7,28.782,10.063276469624,35.3841759348113,82.7567,0.379868456209196,1,0.1860465116,0,0,0,0,0,33,1,1,0,1,2,7,0,1,5,4,2,2,4,2,1,5,1
"Guyana","GUY",2000,0,744471,1.5057399938,-1.17334031771189,57.3691968846891,1,1,1,6,28.694,8.15369200851412,39.8765788505946,34.192923208104,5.35010766033868,1,0.1773533424,0,0,1,0,0,34,1,1,1,1,2,8,0,1,1,2,4,5,4,5,1,3,5
"Guyana","GUY",2001,0,747657,1.569095067,1.49999976401924,58.8765227031164,2,1,0,6,28.606,8.25446877852049,40.7751009856126,97.31015,10.0741382746366,1,0.1795918367,3,0,0,0,0,35,1,1,0,1,2,9,0,3,3,1,4,3,4,1,5,1,2
"Guyana","GUY",2002,0,750629,1.615959253,1.02518328692119,62.021126738031,3,1,0,4,28.518,8.8398638659629,40.5928901102479,65.2570996553989,10.5777954222392,1,0.1802168022,0,0,1,0,0,36,1,1,0,1,2,10,0,5,5,4,3,4,5,2,4,3,3
"Guyana","GUY",2003,0,753612,1.6637199434,-1.00262419785506,65.7305967708266,4,1,0,4,28.431,9.23893210046264,41.3715600077068,85.26609,18.3058390789956,1,0.1808367072,0,0,2,0,0,37,1,1,0,1,2,11,0,1,4,3,1,1,4,3,2,5,5
"Guyana","GUY",2004,0,756939,1.6614431487,1.81491729619897,68.7992074797083,5,1,0,4,28.358,9.63535287905714,41.7257172249397,44.0380289535763,22.6776530209171,1,0.1787634409,0,0,1,0,0,38,1,1,0,1,2,12,0,1,1,2,2,4,1,3,2,2,2
"Guyana","GUY",2005,0,760834,1.6556886228,-1.39889639762474,73.5639262041387,6,1,0,5,28.301,3.67935015584925,45.428785247724,92.28548,36.9815229077565,1,0.1782841823,0,0,3,0,0,39,1,1,1,1,3,13,0,4,4,2,4,1,5,2,1,1,5
"Guyana","GUY",2006,0,765367,1.7236947791,2.26486409006744,78.4033825467927,7,1,0,5,28.258,4.50471698113208,46.0921332927572,54.3896623577717,52.2625093582556,1,0.1751336898,0,0,1,0,0,40,1,1,0,1,3,14,0,3,5,1,3,2,2,1,3,5,4
"Guyana","GUY",2007,0,770407,1.694404883,-1.90801397375744,88.0504690616654,8,1,0,5,28.231,4.4959105788632,45.6314648335944,92.61798,69.9336844031791,1,0.1733333333,0,0,0,0,0,41,1,1,0,1,3,15,0,2,5,5,4,1,4,1,2,1,2
"Guyana","GUY",2008,0,775739,1.6657036731,1.4059328069926,95.182964200659,9,1,0,5,28.218,4.33193885668176,43.010924990128,93.44989,57.7216048181154,1,0.1755319149,0,0,1,0,0,42,1,1,0,1,3,16,0,2,1,5,1,1,4,5,3,4,1
"Guyana","GUY",2009,0,781055,1.6692274861,1.8217091344205,97.95598511069,10,1,0,5,28.221,4.29955305118357,45.1304272852935,96.74677,62.5478359398506,1,0.1792828685,0,0,1,0,0,43,1,1,0,1,3,17,0,2,5,1,2,4,1,5,4,4,4
"Guyana","GUY",2010,0,786126,1.672109444,2.0906624349883,100,11,1,0,5,28.239,4.05016437112456,45.915913818648,99.39385,71.2859007334702,1,0.1843501326,0,0,0,0,0,44,1,1,0,1,3,18,0,4,4,4,4,4,5,4,2,4,4
"Guyana","GUY",2011,0,790882,1.6671201814,2.33176458035297,104.977735637069,0,1,0,6,28.271,3.76041329337179,44.9143572501299,105.40804,66.8566233648003,1,0.186770428,0,0,0,0,0,45,1,1,0,1,3,19,0,4,1,1,2,3,4,5,5,2,2
"Haiti","HAI",1999,0,8433339,2.3319514817,1.64210928524126,23.64444144616,3,0,0,2,34.992,9.21845246835473,34.8434598053443,65.2381070633316,0.296442488556431,1,0.2036492054,2,0,0,0,0,195,1,0,1,0,5,0,0,3,4,2,3,1,5,3,2,3,3
"Haiti","HAI",2000,0,8578234,2.2879304995,0.935542582261521,26.8855556348824,4,0,0,5,35.6,14.7449270075902,49.0700828029782,40.3142768103122,0.641157608897123,1,0.2077501446,8,0,1,0,0,196,1,0,0,0,5,0,1,1,1,2,2,5,5,3,3,3,1
"Haiti","HAI",2001,0,8720247,2.3391048677,-1.02112551302078,30.6961208283713,0,0,0,4,37.251,12.3535084323294,48.3885694629336,24.0556451047063,1.04928220496507,1,0.2109872611,1,0,0,0,0,197,1,0,0,0,6,1,1,2,4,1,5,1,5,1,4,2,4
"Haiti","HAI",2002,1,8859635,2.3640067912,-0.511368977394378,33.7207458372956,3,0,0,3,38.935,12.9189479039165,46.8467084976243,37.3339141243071,1.58020053873551,1,0.2137660884,2,1,1,0,0,198,1,0,0,0,6,2,1,1,2,1,4,5,3,1,1,2,5
"Haiti","HAI",2003,0,8996229,2.3935643564,0.602022091285731,46.9667422510599,4,0,0,2,40.645,-0.866222177231093,44.1209354381865,48.1287223965916,3.55704595781188,1,0.2159779614,8,1,2,1,0,199,1,0,0,0,6,3,1,2,5,1,4,2,3,1,5,1,4
"Haiti","HAI",2004,1,9129933,2.3983236152,-1.87385513773573,57.6806598801634,0,0,0,2,42.381,19.7854658233959,43.5993988458565,15.6748385460472,4.38119315881069,1,0.2176272658,11,2,1,1,0,200,1,0,0,0,6,0,1,2,4,3,3,4,5,4,3,4,2
"Haiti","HAI",2005,0,9260879,2.3948353293,1.33853897003235,66.7530467927745,1,0,0,2,44.084,-0.278178005783346,49.805655848019,36.3313471234068,5.40121515463057,1,0.2185728041,11,0,3,1,0,201,1,0,1,0,6,0,0,2,2,1,2,2,2,5,4,3,3
"Haiti","HAI",2006,0,9388642,2.4983935743,1.50099708705218,75.474807700754,0,0,0,4,45.756,15.1251552391886,60.9415427026407,44.5197153174529,12.7814011866679,1,0.2179554805,0,1,1,1,0,202,1,0,0,1,5,0,0,1,2,3,2,1,3,5,1,1,3
"Haiti","HAI",2007,1,9513714,2.4610376399,1.8284635666626,81.9118915131851,6,0,0,5,47.39,15.5732377081401,35.6463359995935,37.389182443669,26.2778553149695,1,0.2165903414,1,0,0,1,0,203,1,0,0,1,5,1,0,4,4,4,2,3,3,1,1,4,5
"Haiti","HAI",2008,0,9638255,2.4271564177,0.918664426918962,94.6243517901531,7,0,0,5,48.98,8.95713372369375,51.5689664003542,55.080109879767,33.2010306844963,1,0.214769926,5,0,1,1,0,204,1,0,0,1,5,2,0,1,2,1,3,4,5,4,2,5,5
"Haiti","HAI",2009,0,9765153,2.439607341,1.7559179045628,94.6105023067991,8,0,0,5,50.523,13.844700656561,46.2031816749381,58.2605160156957,37.357325584146,1,0.2128953771,1,0,1,1,0,205,1,0,1,1,5,3,0,5,2,2,5,2,5,5,2,4,4
"Haiti","HAI",2010,0,9896400,3.4095322154,-2.34473715739609,100,9,0,0,6,52.016,5.93741439298243,44.7796709707193,41.7874891902407,40.4187381269957,1,0.2115480837,4,0,0,1,0,206,1,0,1,0,5,0,0,1,2,3,4,4,3,4,1,4,1
"Haiti","HAI",2011,0,10032864,2.4498866213,2.35026333723119,108.411071041314,0,0,0,4,53.456,4.12694977002121,48.2276608651412,66.4614958625907,41.8624233319618,1,0.2089317332,1,0,0,0,0,207,1,0,0,0,5,0,0,4,3,4,4,1,5,3,5,1,4
"Honduras","HON",1982,0,3868314,0.8801568499,-1.17949833922015,5.08324903308572,0,0,0,3,36.004,14.6817050392603,53.928503717946,32.10766,0,0,0.1997926924,1,0,0,0,0,144,0,0,0,1,3,0,1,2,5,1,4,2,3,5,5,1,2
"Honduras","HON",1983,0,3988404,0.8757969906,-0.96143246853587,5.50276000191792,1,0,0,4,36.577,15.0623082831836,53.4946705117679,33.0218,0,0,0.2008547009,0,0,1,0,0,145,0,0,0,1,3,1,0,1,1,5,3,1,2,3,1,1,1
"Honduras","HON",1984,0,4111424,0.864694003,2.08463213463529,5.76284069852598,2,0,0,4,37.155,15.4144204851752,53.3355795148248,33.75659,0,0,0.2017073171,2,0,2,0,0,146,0,0,1,1,3,2,0,1,3,3,5,4,1,4,3,1,1
"Honduras","HON",1985,0,4237518,0.84630595,2.04651747811625,5.9566263155904,3,0,0,5,37.735,14.5231435447402,54.1783161642087,36.90655,0,0,0.2023189778,0,0,2,0,0,147,0,0,0,1,3,3,0,2,1,4,1,1,2,5,1,4,1
"Honduras","HON",1986,0,4366493,0.8540796964,0.850103990430861,6.21590180881679,0,0,0,5,38.319,14.2815161748432,55.9065534560653,35.22391,0,0,0.2021129995,0,0,0,0,0,148,0,0,0,1,3,4,0,2,1,1,5,5,5,3,3,4,2
"Honduras","HON",1987,0,4497954,0.8417449139,2.45588885090104,6.3705008606732,1,0,0,4,38.907,14.5360685953414,56.1200911277932,66.7672082124825,0,0,0.2015607581,0,0,4,0,0,149,0,0,0,1,3,5,0,5,2,2,4,5,1,5,5,4,3
"Honduras","HON",1988,0,4631575,0.8289685737,2.14705674727868,6.65661646705523,2,0,0,3,39.481,15.1375036315407,54.7578468632892,48.794878978292,0,0,0.2011693374,0,3,0,0,0,150,0,0,1,1,3,6,0,2,1,4,5,3,1,3,1,5,4
"Honduras","HON",1989,0,4766961,0.8421615837,2.07986844758223,7.31232043177502,3,0,0,4,39.969,15.0064827316945,54.2134796636009,45.2166930956802,0,0,0.2007153377,0,0,0,0,0,151,0,0,0,1,3,7,0,2,4,4,4,1,3,1,3,3,2
"Honduras","HON",1990,0,4903694,0.8537777778,0.311256246084547,9.01774122253624,0,0,0,3,40.46,16.3409830984065,51.2011470846964,68.8604975289132,0,0,0.2006545306,1,1,1,0,0,152,0,0,0,1,3,8,0,5,4,3,4,3,5,5,4,1,4
"Honduras","HON",1991,0,5041781,0.8456164075,1.80333962399855,12.0812717396512,1,0,0,5,40.953,16.9373886511628,49.9606444651163,32.95609,0,0,0.2003182813,4,0,0,0,0,153,1,0,0,1,3,9,0,1,5,2,5,3,3,3,4,1,5
"Honduras","HON",1992,0,5180884,0.8860667634,2.37155977428982,13.1395774019067,2,0,0,5,41.448,17.8228260120265,50.0340946500527,79.2440299811011,0,0,0.2,0,0,0,0,0,154,1,0,1,1,3,10,0,2,2,2,4,4,1,5,4,2,4
"Honduras","HON",1993,0,5319841,0.8770853778,2.49600320906295,14.5519041568619,3,0,0,5,41.943,17.7276224672993,49.2946909463965,32.435,0,0,0.1998491704,0,0,0,0,0,155,1,0,0,1,3,11,0,1,1,1,4,3,4,2,3,4,3
"Honduras","HON",1994,0,5457189,0.8623279099,-1.14160285999979,17.7139378893073,0,0,0,5,42.441,17.2587604656659,46.8591663135531,31.3918376396072,0,1,0.1997794523,2,0,0,0,0,156,1,0,0,1,3,12,0,5,2,2,5,4,4,2,2,3,2
"Honduras","HON",1995,0,5591935,0.860178826,2.01568254693423,22.9332662961601,1,0,0,6,42.941,17.8324036044872,47.7655857291731,90.4953810980563,0,1,0.2003587444,1,0,0,0,0,157,1,0,0,1,3,13,0,1,5,1,4,3,2,4,3,3,4
"Honduras","HON",1996,0,5723639,0.8562691131,1.89611437295019,28.4000605464315,2,0,1,6,43.442,18.1122448979592,46.9241982507289,89.8526542958954,0.0403764108812593,1,0.2009812511,0,0,0,0,0,158,1,0,1,1,3,14,0,3,4,3,2,1,5,2,4,5,5
"Honduras","HON",1997,0,5852719,0.8997984451,2.23466297077765,34.1368349352909,3,0,1,6,43.944,17.9536425088027,47.1181908904329,58.3562058158524,0.246500814407799,1,0.2016792324,3,1,0,0,0,159,1,0,0,1,3,15,0,5,3,1,3,1,5,1,1,2,3
"Honduras","HON",1998,0,5980152,0.973876698,1.70340406314344,38.8026943162037,0,0,1,5,44.447,18.6222281414397,50.1947792501831,86.3057221325043,0.583530318292913,1,0.2032533959,1,0,0,0,0,160,1,0,0,1,3,16,0,5,2,3,2,2,5,5,4,3,5
"Honduras","HON",1999,0,6107385,0.9175495164,-1.37460353692304,43.3285400741693,1,0,1,3,44.952,19.6047478825779,51.7121520293859,81.2558268585965,1.2867700333285,1,0.2042692939,1,0,0,0,0,161,1,0,0,1,3,17,1,4,1,3,2,2,5,4,1,2,1
"Honduras","HON",2000,0,6235561,0.8799255352,2.39752959275756,48.1154923181713,2,0,1,6,45.458,22.6880832686768,51.6604737936328,87.3123172248034,2.49008870252412,1,0.2053715021,0,0,1,0,0,162,1,0,1,1,3,18,1,3,2,3,1,5,3,3,1,1,2
"Honduras","HON",2001,0,6365040,0.8993792878,1.65021006941958,52.766215091198,3,0,1,6,45.964,21.7607460474308,54.7233388729189,56.3213447855795,3.73334653042243,1,0.2065542776,0,0,0,0,0,163,1,0,0,1,3,19,1,1,2,1,5,3,4,1,1,5,5
"Honduras","HON",2002,0,6495801,0.9073005093,1.93761138033389,56.8286149121045,0,0,1,6,46.593,21.9634348784211,56.4470217752924,50.5881235602634,5.02644708481679,1,0.2074714418,0,0,1,0,0,164,1,0,0,1,3,20,1,5,3,2,5,4,4,1,1,4,3
"Honduras","HON",2003,0,6628171,0.9169024045,2.13237849634017,61.1897373798531,1,0,1,5,47.233,21.7236755971726,57.1703406381995,71.2140848353205,5.72347937311817,1,0.2082009381,1,0,2,0,0,165,1,0,0,1,3,21,1,2,3,3,1,1,4,3,1,3,3
"Honduras","HON",2004,0,6762426,0.917638484,2.49645808310314,66.1545447665177,2,0,1,4,47.875,21.0320098429077,57.5033818001373,69.2069845947359,10.4578002036547,1,0.2088091354,0,0,1,0,0,166,1,0,1,1,3,22,0,4,1,2,1,5,3,2,2,4,5
"Honduras","HON",2005,0,6898825,0.9142964072,2.45986098415577,71.9821388026942,3,0,1,5,48.516,20.8919734661219,57.6215788539243,62.4918388802469,18.5750761905107,1,0.2097688618,1,0,3,0,0,167,1,1,0,1,3,23,0,5,3,2,4,4,4,3,1,2,3
"Honduras","HON",2006,0,7037428,0.9522088353,2.56261582378808,75.9971240445015,0,0,1,5,49.158,20.7728060760289,57.6865502887154,61.0677,31.840553111165,1,0.2107438017,1,0,1,0,0,168,1,1,0,1,3,24,0,5,2,4,3,5,1,4,2,1,2
"Honduras","HON",2007,0,7178436,0.9363173957,2.48761989496598,81.2684477408611,1,0,1,4,49.8,19.6037699503649,58.4283862787123,63.61074,58.2972948424977,1,0.2116217349,0,0,0,0,0,169,1,1,0,1,3,25,0,3,1,2,1,2,1,3,3,4,2
"Honduras","HON",2008,1,7322368,0.9215848122,2.0571495140309,90.5381064103533,2,0,1,4,50.438,19.2126355298824,58.8884329192873,64.3139,84.8183401872181,1,0.2122415446,0,0,1,0,0,170,1,1,1,1,3,26,0,4,2,1,2,3,5,3,5,4,3
"Honduras","HON",2009,0,7469844,0.9253094324,-1.55944702207018,95.510482100961,0,0,1,2,51.07,17.9317855621418,60.2701695131402,74.4354992967689,112.328383296893,1,0.2126174497,4,0,1,1,0,171,1,1,0,1,4,27,0,3,3,1,1,4,2,3,4,3,3
"Honduras","HON",2010,0,7621204,0.9285083848,1.93164959243561,100,0,0,1,3,51.696,17.8205287006018,59.9349566329544,73.23996,124.718758348418,1,0.2128667281,0,0,0,0,0,172,1,1,0,1,4,28,0,5,1,1,5,5,2,3,2,1,2
"Honduras","HON",2011,0,7776669,0.926984127,1.9584587633602,106.762279573147,1,0,1,3,52.316,18.4997613907802,56.9268288609894,73.78307,103.672009185424,1,0.2006823443,0,0,0,0,0,173,1,1,0,1,4,29,0,4,5,2,5,4,3,3,1,1,3
"Hungary","HUN",1982,0,10705535,0.3267706887,1.68555288924697,3.77070046568841,26,0,0,6,64.553,8.87761188991178,33.1510783019826,87.50477,0,1,0.1270511017,0,0,0,0,0,133,0,0,0,0,5,24,0,3,5,4,1,1,4,1,4,5,2
"Hungary","HUN",1983,0,10689463,0.3230468418,0.850273998091938,4.01215400036744,27,0,0,6,64.734,12.0363609265347,33.7090529223604,86.96866,0,1,0.1258116119,0,0,0,0,0,134,0,0,0,0,5,25,0,5,2,1,3,3,3,2,4,5,2
"Hungary","HUN",1984,0,10668095,0.3582404074,1.63035201188552,4.35923871643378,28,0,0,7,64.915,11.4194368529046,33.976900593482,86.06708,0,1,0.1254724112,0,0,0,0,0,135,0,0,1,0,5,26,0,1,5,4,3,3,3,5,2,1,1
"Hungary","HUN",1985,0,10648713,0.3667086105,-0.503058132488194,4.66468444483573,29,0,0,6,65.095,30.2971921188346,35.1517936418127,86.55488,0,1,0.1261500522,0,0,0,0,0,136,0,0,0,0,5,27,0,1,3,4,4,1,3,3,2,4,2
"Hungary","HUN",1986,0,10630564,0.3605313093,1.23893051656251,4.9115239967083,30,0,0,7,65.274,20.5583332451932,36.3131869729718,88.58737,0,1,0.127963439,0,0,0,0,0,137,0,0,0,0,5,28,0,5,5,4,5,3,1,4,5,3,2
"Hungary","HUN",1987,0,10612741,0.3384194053,2.01276665297391,5.337953899707,31,0,0,6,65.453,24.6029861924099,37.1772044393649,89.04259,0,1,0.1308295107,1,0,2,0,0,138,0,0,0,0,4,29,0,3,1,2,3,5,3,1,1,2,3
"Hungary","HUN",1988,1,10596487,0.3182917002,-0.255466520905821,6.18070688940734,0,0,0,7,65.632,18.0475709331663,40.1242955030967,89.41001,0,1,0.1342410586,4,0,2,0,0,139,0,1,0,0,4,0,0,5,4,3,3,3,4,1,2,1,1
"Hungary","HUN",1989,0,10481719,0.3360085607,0.858151980413155,7.22831727097668,1,0,0,8,65.81,28.3599713183359,40.6852702272157,88.75938,0,1,0.1383653846,3,0,6,1,0,140,0,1,1,0,3,0,0,3,4,2,2,1,3,3,5,4,1
"Hungary","HUN",1990,0,10373988,0.3331111111,-1.86993576408853,9.3223718630042,0,0,0,8,65.838,17.3607349884775,46.4014810996697,87.37657,0.0254692774553756,1,0.1424441018,0,0,3,0,0,141,0,1,0,1,2,0,0,1,3,3,2,1,2,1,2,3,5
"Hungary","HUN",1991,0,10373400,0.353166554,-3.44848384972925,12.5137934706793,1,0,0,8,65.713,23.2760134862224,57.6590448855517,85.27872,0.0817436616358202,1,0.1458353441,0,0,0,0,0,142,1,1,0,1,2,1,0,1,4,3,5,1,1,2,5,1,1
"Hungary","HUN",1992,0,10369341,0.3343009192,-1.7504800355532,15.3856841938832,2,0,0,8,65.587,19.5098857735169,60.6170417854768,83.36653,0.224725150200282,1,0.1494252874,1,0,0,0,0,143,1,1,0,1,2,2,0,3,3,2,3,1,3,2,5,2,2
"Hungary","HUN",1993,0,10357523,0.3002944063,-0.759018121815794,18.839932376156,0,0,0,7,65.461,21.118858667682,62.8633035945253,101.061410546729,0.441073865109477,1,0.1525898724,0,0,0,0,0,144,1,1,1,1,2,3,0,3,5,1,5,1,1,5,2,1,1
"Hungary","HUN",1994,0,10343355,0.2871088861,1.716727863104,22.3943475017953,0,0,0,8,65.335,7.25757764042401,63.291100499107,88.56343,1.38015780898114,1,0.1548056469,1,0,0,0,0,145,1,1,0,1,2,4,0,4,4,2,1,3,5,4,2,5,1
"Hungary","HUN",1995,0,10328965,0.2718673059,1.22046117327714,28.732590643492,1,0,0,8,65.209,21.3366731044061,62.5253918702615,89.13466,2.55989329205562,1,0.1557448456,0,0,0,0,0,146,1,1,0,1,2,5,0,5,2,2,1,5,4,3,3,5,2
"Hungary","HUN",1996,0,10311238,0.2808137216,0.401099986904117,35.4641032717951,2,0,0,7,65.083,21.5259563813886,62.5621182115448,91.42519,4.57770368991365,1,0.1556137289,0,0,1,0,0,147,1,1,0,1,2,6,0,4,4,2,3,4,5,4,1,2,2
"Hungary","HUN",1997,0,10290486,0.2769939534,1.76838419997279,41.9590451687521,3,0,0,7,64.956,23.2077380115436,61.0224989414476,94.75946,6.84483039700319,1,0.1544067632,0,0,0,0,0,148,1,1,1,1,2,7,0,4,5,3,2,2,4,3,5,1,5
"Hungary","HUN",1998,0,10266570,0.2848186296,2.0182813645018,47.9067678992621,0,0,0,8,64.829,23.6844844157084,61.0347678049889,91.3596,10.4070850575084,1,0.1523623965,0,0,0,0,0,149,1,1,0,1,2,8,0,5,2,4,1,5,2,1,5,4,2
"Hungary","HUN",1999,0,10237530,0.2551819438,1.78821012623636,52.7122602299392,1,0,0,7,64.702,22.9925975808221,62.2774555268166,93.95767,15.8796014087433,1,0.1500439582,0,0,1,0,0,150,1,1,0,1,2,9,0,5,4,3,3,2,3,1,4,1,3
"Hungary","HUN",2000,0,10210971,0.2897921191,2.05553825704905,57.8678283451577,2,0,0,8,64.575,23.5157207371654,62.0459612485704,96.1834,30.0884683101605,1,0.1473900695,0,0,1,0,0,151,1,1,0,1,2,10,0,5,3,3,5,4,2,5,2,2,4
"Hungary","HUN",2001,0,10187576,0.2943482522,1.92670782297135,63.166364278714,3,0,0,7,64.67,22.6621153961066,63.7143418479051,98.50523,48.7187785954083,1,0.1442317133,0,0,0,0,0,152,1,1,1,1,2,11,0,5,5,5,1,2,3,2,5,3,4
"Hungary","HUN",2002,0,10158608,0.2424448217,2.12275959324667,66.489888214716,0,0,0,7,65.081,21.5954276700728,65.4072284462394,100.1411,67.7194215009729,1,0.1405650162,0,0,0,0,0,153,1,1,0,1,2,12,0,2,2,1,2,1,4,5,3,2,2
"Hungary","HUN",2003,0,10129552,0.2545968883,1.9622496342745,69.5806424657251,1,0,0,7,65.489,21.8409307030804,65.9829696429624,102.2401,78.331647151424,1,0.1366551554,0,0,1,0,0,154,1,1,0,1,2,13,0,2,1,2,5,1,1,3,1,5,4
"Hungary","HUN",2004,0,10107146,0.2405247813,2.19024795717255,74.2981820359059,0,0,0,6,65.896,22.4759471109716,64.5966264064089,95.93518,86.2551730245253,1,0.1330365974,0,0,0,0,0,155,1,1,0,1,1,14,0,1,3,5,3,2,3,2,1,3,3
"Hungary","HUN",2005,0,10087065,0.2354041916,1.99108864731371,76.9363680608531,1,0,0,7,66.354,22.1763504378732,65.8053626215982,96.18241,92.3141168094498,1,0.1300684049,0,0,0,0,0,156,1,1,1,1,1,15,0,2,5,1,1,3,4,3,3,2,3
"Hungary","HUN",2006,0,10071370,0.2317269076,1.97412291457019,79.9202007428672,2,0,0,7,66.863,22.7794726422062,65.8206459353783,95.90943,98.8955362484751,1,0.1281796502,4,0,1,0,0,157,1,1,0,1,1,16,0,2,1,1,2,3,5,5,5,4,4
"Hungary","HUN",2007,0,10055780,0.2372329603,0.33867263760868,86.2618757649411,3,0,0,6,67.368,22.5023888362607,65.7844605465029,96.0813,109.632885541945,1,0.1271532411,0,0,2,0,0,158,1,1,0,1,1,17,0,1,3,2,4,4,4,4,4,5,3
"Hungary","HUN",2008,0,10038188,0.2327692943,0.945595897158194,91.4946567120481,4,0,0,7,67.87,21.8515399840617,66.1720504681797,96.63194,121.681190771544,1,0.1266214328,0,0,0,0,0,159,1,1,0,1,1,18,0,4,5,4,2,2,3,3,1,5,4
